id,actual_price,predicted_price_tabular,predicted_price_multimodal
2521,725000,823289.6704,794581.1
2522,390500,430872.3038,516636.44
2523,852500,781780.8294,711262.1
2524,299999,292021.6609,346609.47
2525,381500,440928.4616,416358.22
2526,585000,566008.9764,532878.9
2527,311000,335035.1972,442409.34
2528,349000,446357.3531,393043.8
2529,495000,401242.4211,649467.25
2530,224950,315476.3397,270554.6
2531,720000,778563.3192,719285.5
2532,620000,549271.6582,452126.5
2533,465000,382629.2328,489025.6
2534,1087500,998100.265,654828.44
2535,332500,344724.1877,386704.1
2536,250000,237925.2079,253188.08
2537,725995,654778.3262,614017.44
2538,1475000,1396513.494,1400193
2539,284850,247605.8851,224972
2540,1139990,885210.8204,989298.7
2541,509000,529272.6419,538699.94
2542,675000,634410.3661,552600.7
2543,697000,509740.2087,392388.4
2544,216000,225933.8297,309098.44
2545,500000,537204.6416,428190.28
2546,519999.97,519591.1872,518456.34
2547,346000,422240.6674,472977.94
2548,884900,2162178.27,1570457.8
2549,229000,203761.8183,181075.77
2550,358000,460217.4799,359767.62
2551,467000,515854.173,483149.34
2552,418000,513389.5012,458876.97
2553,280000,413438.7299,510355.78
2554,248500,226511.9047,165019.3
2555,275000,253422.4328,246245.1
2556,219950,243806.1567,206124.14
2557,571000,738113.6048,737742.2
2558,280000,236909.3101,342909.8
2559,410000,423649.4456,323739.34
2560,718000,556680.6297,396633.44
2561,449500,411686.7003,545318.6
2562,700000,481084.3803,764987.25
2563,335000,328444.9667,348549.9
2564,300000,282941.9649,267199.8
2565,525000,510301.8601,423409.47
2566,540000,556863.9574,476614.94
2567,625000,689737.9214,640218.25
2568,525000,478320.5503,608793.1
2569,288000,328329.7126,329317.44
2570,480000,558606.2146,788304.06
2571,689000,760231.8893,748838.8
2572,309000,392216.8535,367472.22
2573,250000,221545.7078,166063.89
2574,353500,312941.1426,258359.73
2575,110000,185686.5396,323050.56
2576,740000,831212.2588,696573.8
2577,290000,255412.5582,372844.16
2578,403000,470058.659,493650.62
2579,245000,297802.7559,267703.72
2580,470000,456392.5886,382604
2581,815000,744227.4626,771243.2
2582,745000,713434.2777,425164.28
2583,366000,414804.7074,418342.6
2584,399000,422436.4118,441890.3
2585,645000,703830.6755,638497.3
2586,460000,442473.1471,557648.9
2587,475000,413455.0622,502459.22
2588,550000,589594.124,615685.44
2589,215000,225848.9819,249177.36
2590,389900,338795.4295,357683.2
2591,362000,390231.9504,499451.03
2592,287000,318091.5672,365667.53
2593,635000,801226.0093,726910.7
2594,751750,678051.32,560466.06
2595,312000,410666.8878,432064
2596,380000,290439.9464,190824.61
2597,700000,429301.6428,436062.94
2598,813000,1093399.888,1015029.2
2599,280500,282227.7586,246303.98
2600,415000,447455.8129,531662.06
2601,550000,594519.6208,775328.1
2602,345000,336034.8103,383957.16
2603,169950,179202.8954,135016.33
2604,608000,429162.2669,464042.06
2605,1562000,1804063.097,1116849.8
2606,625000,637519.0086,633703.75
2607,259950.02,251762.1752,320968.62
2608,350000,333953.1565,373304.78
2609,495000,644529.5834,540323.75
2610,1100000,1946992.361,1153318.9
2611,625000,555089.9957,514453.78
2612,245000,245450.0105,257016.23
2613,382888,387126.3679,360738.7
2614,284000,320594.0513,379353.66
2615,1490000,1081927.491,703958.5
2616,485000,400030.0526,451340.2
2617,465000,536246.1592,456414.8
2618,495000,494324.511,478845.9
2619,2260000,1428806.681,998410.56
2620,350000,416773.7538,519967.25
2621,580000,594900.274,467518.94
2622,831000,646125.6667,614798.94
2623,781000,650173.1375,646770.25
2624,375000,316090.0804,364345.66
2625,1127000,1182052.411,868423.94
2626,305000,330169.6508,361482.3
2627,402000,331842.1565,399425.22
2628,535500,425608.4387,398175.53
2629,375000,345298.2883,361121.84
2630,470000,481184.5473,508211.56
2631,339000,404261.7107,539243.56
2632,335000,405385.6543,362224.4
2633,780000,817457.1239,766371.6
2634,263000,278501.2562,261498.27
2635,310000,334523.3172,387788
2636,289659,332579.016,386177.84
2637,286308,331365.4649,450712.9
2638,320000,358914.1813,428652.53
2639,425000,432127.797,553644.3
2640,1395000,1762409.429,1303795.6
2641,385000,542108.5522,535343.7
2642,180000,235519.4648,127850.81
2643,574000,490913.6982,544909.75
2644,510000,441705.1396,456014.62
2645,210000,259231.1038,104111.92
2646,637000,550480.3476,553077.8
2647,855000,805810.8615,892953.4
2648,375000,355157.3749,474341.62
2649,379950,382037.3087,353593.6
2650,623000,620346.8587,553957.5
2651,374950,389474.2569,346884.56
2652,725000,691132.1401,533751.6
2653,190000,229473.6554,264976.8
2654,1825000,2307066.819,2024956.8
2655,337000,280485.456,368235.8
2656,850000,1014257.852,811064.75
2657,325000,363651.6798,390647.22
2658,475000,602763.1678,490106.75
2659,242000,363819.2087,453917.25
2660,595000,671899.8635,621717.6
2661,450000,556436.8411,379667.6
2662,190000,211897.6463,137283.4
2663,700000,681163.7879,599117.1
2664,686500,514620.9475,469621.38
2665,279900,349743.3934,330434.5
2666,598950,587748.9848,513124.8
2667,210000,363337.5042,344481.4
2668,1065000,809747.1999,688378.2
2669,1255000,1280222.367,936192.25
2670,782900,757869.705,765951.1
2671,200000,234048.2278,310334.7
2672,574000,512864.5723,372284.34
2673,405000,404649.4323,365746.56
2674,460000,437917.4067,441311.9
2675,875000,880528.5908,1147963
2676,317000,290278.4271,368829.9
2677,682000,730435.039,669348.7
2678,360000,405723.4115,546457.4
2679,745000,563890.9184,519244.5
2680,540000,635912.3972,747784.5
2681,259999.98,330028.8201,401970.1
2682,256949.98,254724.6206,314577.53
2683,236000,243912.3805,368988.56
2684,299000,365275.1461,449336.72
2685,508499.97,611760.7127,484162.1
2686,412000,474849.831,407747.75
2687,660000,880952.4717,801423.94
2688,806000,772311.0303,745494.94
2689,925000,712830.6036,1124387.2
2690,460000,476933.0531,526474.1
2691,626000,500419.6077,398709.06
2692,142500,250842.1411,335291.1
2693,295000,453530.3554,308355.16
2694,650000,621662.3165,698141.56
2695,585000,647835.2795,529527.25
2696,979000,807960.3755,852551.8
2697,1400000,1472986.472,1153367.5
2698,445000,315532.9441,373598.7
2699,430000,505967.5413,745587.5
2700,637250,585136.1315,534936.2
2701,304000,327181.7913,421047.28
2702,556000,552671.3916,556759.6
2703,306500,374237.5744,341247.38
2704,637000,601555.837,965677.25
2705,550000,829009.6948,884850.6
2706,725000,712258.8036,641551.5
2707,402500,581228.5738,678622.6
2708,540000,629672.1685,505285.25
2709,148900,253220.2829,189475.02
2710,595000,437689.2408,369577.28
2711,350000,414206.8277,310794.6
2712,753000,746751.1639,654654.75
2713,278000,309571.254,319546.94
2714,650000,930839.0812,706180.2
2715,1100000,750368.8599,723482.6
2716,712000,761155.9606,811387.7
2717,199990,205255.229,209223.2
2718,590000,632219.4628,531131.7
2719,425000,435553.5277,390066.3
2720,165000,239876.6164,325094.16
2721,379950,363853.6782,360876.7
2722,550000,452471.6313,408763.4
2723,342000,352863.8215,396124.53
2724,446000,352153.6164,516272.25
2725,500000,539994.1645,356195.88
2726,2395000,1329540.894,1147093.5
2727,216000,250034.2656,272864.16
2728,431200,375931.8581,404547.8
2729,384000,416705.8075,443858.9
2730,400000,530250.0487,853238.9
2731,330000,345934.1329,322283.94
2732,450000,417388.829,416304.66
2733,3100000,2565199.722,1834178.4
2734,350000,409569.4767,450328.34
2735,527900,501932.8403,558454.1
2736,295450,284686.483,270312.6
2737,540000,497314.1584,617217.75
2738,259999.98,277826.1407,281570.12
2739,370350,354865.6134,484816.78
2740,885000,829236.3354,870463
2741,675000,657161.1456,558297.2
2742,315000,317300.4638,366001.6
2743,394000,374028.2596,413013.8
2744,287000,327039.5386,388180.84
2745,645000,639924.0731,671760.56
2746,267000,330493.6102,430093.47
2747,545000,515456.6035,437399.16
2748,295000,320991.242,395381.16
2749,525000,634104.4944,615332.06
2750,277950,289903.0246,346098.25
2751,460000,384879.8046,394165.03
2752,535000,500247.1833,480807.3
2753,1005000,1041303.14,786266.56
2754,730000,708909.3501,583190.2
2755,445000,499751.9729,644577.4
2756,216000,234414.6949,349524.75
2757,619950,646879.0977,503925.97
2758,469500,478617.0796,594925.94
2759,508000.03,583220.6459,641279
2760,1135000,864752.5265,899800.6
2761,722800,1148081.209,1288167.1
2762,315000,303831.5408,299081.88
2763,420000,411193.4259,422468.38
2764,760000,515313.8837,503223.2
2765,760000,661626.2858,661964.75
2766,225000,239473.2369,140719.98
2767,200000,225207.1749,154658.84
2768,443500,489497.1734,519364.72
2769,259999.98,371582.5936,297136.44
2770,740000,858030.3444,885131.6
2771,329950,343681.0369,331688.7
2772,465000,501881.2672,503135.75
2773,285000,304721.092,391681.97
2774,735000,748088.1887,714154.9
2775,555000,685604.4722,628754.8
2776,466000,410898.1437,575733.6
2777,369000,370718.4414,421799
2778,411605,357523.1519,334301.28
2779,330000,326390.4563,348829.8
2780,320000,402554.7979,466956.78
2781,339950,390762.9013,442132.84
2782,525000,433706.756,487529.16
2783,599000,692155.4137,625048.2
2784,265000,253225.8424,269350.4
2785,425000,444377.6015,442739.3
2786,1575000,1814577.609,1310943
2787,299000,232844.6633,190008.06
2788,1900000,1031953.193,888787.8
2789,600000,565387.5828,648444.06
2790,756450,924043.7475,859074.5
2791,405000,421625.7256,495218.75
2792,1088000,1187752.818,833148.7
2793,362500,431433.3125,649991.4
2794,870000,731858.816,631342.8
2795,445000,591547.6772,669111.7
2796,728000,636148.7783,740034.56
2797,950000,872351.3067,923196.6
2798,305000,317301.9436,315566.38
2799,259999.98,272339.2937,355436.38
2800,387000,480532.5991,399880.47
2801,740000,458299.6246,407247.9
2802,775000,543971.4834,558281
2803,560000,553754.2567,510470.56
2804,505000,439430.4964,481991.22
2805,565000,593180.2661,517444.78
2806,129999.99,184876.5389,277371.8
2807,743000,817860.1095,848181.1
2808,485000,621330.3304,532714.56
2809,1965220,1749897.512,1407295.4
2810,800000,828923.8548,1046062
2811,935000,515252.7854,419847.56
2812,375000,512916.7634,474546.3
2813,625000,551839.7916,434822.44
2814,463000,442755.1589,403765.56
2815,426000,467416.4489,363997.4
2816,770000,711269.623,692481.2
2817,200000,327007.6739,267877.22
2818,227450,203729.729,329813.47
2819,170000,214573.3899,325920.03
2820,1300000,1140656.449,990779.6
2821,329500,485955.5052,404467.1
2822,150000,217186.205,222346.34
2823,301000,364976.4178,450358.28
2824,1335000,494102.1824,592250.5
2825,501999.97,525391.7169,440558.9
2826,348000,446868.8014,532974.06
2827,1365000,1243771.962,1145468.4
2828,387500,515252.7854,417600.94
2829,255000,285628.7509,207256.88
2830,256000.02,206813.3529,309944.62
2831,1610000,1841623.023,1273117.2
2832,338950,273104.2144,258889.97
2833,340000,407535.7386,360483.66
2834,335000,275026.2982,337418.44
2835,665000,642584.5549,559182.75
2836,649950,597744.4024,568899.5
2837,525000,772540.2865,763945.44
2838,441500,484414.2491,379798.06
2839,325000,420979.4626,635008.56
2840,370000,384768.0643,366408.47
2841,950000,1039931.599,975697.4
2842,225000,210910.1343,355537.12
2843,299000,323637.0894,418034.25
2844,274900,256375.6026,166669.14
2845,437000,512994.0195,477981.34
2846,435000,421174.8455,400184.56
2847,415000,500464.8767,483217.72
2848,400000,384824.8439,494664.78
2849,250000,285196.05,294652.4
2850,700000,644862.6668,531289.3
2851,467500,491652.3787,428257.53
2852,290000,380413.5618,317619.62
2853,245000,243080.9446,164906.03
2854,365000,365462.6968,342933.12
2855,372000,341683.2119,438512.44
2856,420000,546210.7866,561599.9
2857,250000,275431.6459,342959.8
2858,725000,754391.6563,721630.4
2859,264500,258799.9104,249102.73
2860,585083,829219.0621,660554.7
2861,257000,268911.7178,352078.2
2862,419625,439799.8289,524102.75
2863,551000,466184.9409,389043.03
2864,1444000,1211637.592,788997.2
2865,269900,300645.5048,304123.53
2866,470000,491589.8007,644079.56
2867,325000,427905.03,361158.9
2868,637000,722667.4235,895835.9
2869,575000,413083.4537,418226.53
2870,299000,360197.45,360329.1
2871,455000,511388.4569,443506.53
2872,1395710,1670223.628,1150216.9
2873,290000,304991.7578,270040.7
2874,975000,848265.7131,950506.2
2875,212000,211016.2479,333816.8
2876,438500,427426.2918,559279.06
2877,981000,604082.8964,522466.78
2878,650000,506039.9644,588711.4
2879,569000,620480.9382,612130.75
2880,680000,841420.7567,676052.2
2881,620000,596194.0779,566630.75
2882,300000,417036.241,472773.25
2883,329000,275034.3706,365669.3
2884,628000,530552.5107,476689.53
2885,300000,329525.8647,315902.72
2886,455000,423672.5777,541199.2
2887,345000,286509.4274,317507.88
2888,812500,798688.6402,721936.44
2889,870000,1068436.684,992331.1
2890,405000,452930.2803,378459.94
2891,192950,212479.548,174303.28
2892,212000,199904.1663,118645.266
2893,950000,1332312.748,1034191.4
2894,296000,245149.6444,304770.06
2895,279900,252420.5532,247234.84
2896,325000,284372.38,288308.56
2897,405000,439789.2421,514168.97
2898,730000,696628.2178,628048.56
2899,669950,666376.7067,618368
2900,408000,444146.152,475823.28
2901,304500,370164.7064,304458.5
2902,1306000,1157896.677,722787.7
2903,445000,353470.3237,372730.25
2904,374000,418659.4443,403030.62
2905,575000,771494.6125,1080561.1
2906,1515000,1528731.456,1375320.4
2907,1020000,1375634.389,1224428.6
2908,195000,249117.8325,303547.56
2909,570000,623076.3024,521405.03
2910,455000,428193.5502,393149.56
2911,452000,539324.922,539059.25
2912,440000,448536.7232,440070.56
2913,995000,721287.6155,747204.4
2914,765000,833092.8054,858875.06
2915,567500,518693.3785,599545.2
2916,490000,583534.6485,585723.3
2917,620000,590670.1255,842693.2
2918,349500,333758.1748,380618.5
2919,630000,513389.5012,458969
2920,406500,412475.8374,360379.03
2921,429000,513768.5215,442939.53
2922,299800,304149.7948,407664.47
2923,407000,413691.3574,403018.12
2924,460000,489299.5502,418209.06
2925,415000,377415.0183,394077.9
2926,450000,508255.2537,550690.44
2927,604000,561197.6026,519557.3
2928,375000,401294.3214,373972
2929,380000,292946.1188,331103.22
2930,499000,536844.634,677728.7
2931,449000,424533.688,474047.38
2932,475000,493700.7712,512269.5
2933,500000,434376.6552,534017.2
2934,319950,315250.6724,316989.47
2935,1928000,1922458.119,1367595.4
2936,667500,860108.1533,543221.56
2937,645000,589962.716,583969
2938,300000,298492.4385,477872.72
2939,655275,569302.9977,509069.75
2940,1225000,1522983.059,935678.25
2941,601450,646398.4122,594278.3
2942,647000,640519.1321,540964.06
2943,425000,424740.4759,346979.1
2944,590000,486386.6175,456040.62
2945,293000,350635.5133,196279.52
2946,280000,272554.7425,183270.5
2947,676000,737372.9265,657368.44
2948,252000,241463.7084,240387.64
2949,242000,248355.5224,210495.12
2950,300000,373243.8867,398092.22
2951,209950,211217.2164,353407.7
2952,1200000,1131654.652,1202288.4
2953,861990,812175.5849,818524.4
2954,835000,655546.1325,707725.4
2955,499950,503356.1062,445193.4
2956,538000,765443.105,989109.75
2957,2920000,2175630.63,1700141.4
2958,429950,462854.2392,481422.9
2959,615000,511607.2199,605738.3
2960,530000,755124.0737,601990.94
2961,544800,546973.5689,641614.7
2962,657500,568733.0116,370191.1
2963,166000,205556.0862,303194.75
2964,535000,512703.6174,677976.44
2965,500000,569429.6845,486719.72
2966,400000,413217.8921,604712.9
2967,350000,335795.8046,381550.66
2968,465000,634410.3661,553928.7
2969,665000,436367.9045,387892.66
2970,587000,618658.4427,611483.4
2971,397990,410417.474,407529.06
2972,295000,220813.5782,324085.66
2973,273500,240696.4851,322348
2974,489990,352775.875,361981.5
2975,278500,248129.8423,206177.7
2976,340000,321165.7425,394530.12
2977,210490,193820.8063,122248.56
2978,436952,386299.7488,426357.8
2979,267500,248439.0462,334180.72
2980,713400,592726.0784,478124.62
2981,669500,764614.0697,778294.8
2982,240000,226300.6835,251511.88
2983,680000,660731.3524,613793.1
2984,325250,316285.9507,354491.34
2985,305000,333959.4904,479792.94
2986,209000,229073.1201,176850
2987,505000,488039.4169,430400.2
2988,799950,649474.6674,916206
2989,510000,568630.0254,448760.88
2990,780000,735444.9403,724356.1
2991,808000,1371684.575,969941
2992,1538000,986466.6972,811532.7
2993,720000,786726.2767,707640.5
2994,185000,316264.5302,394721.44
2995,341000,459997.6403,377632.1
2996,554990,467677.1911,603254.8
2997,441000,513389.5012,439736.12
2998,840000,1112020.98,1128202
2999,515000,471116.5734,515000.47
3000,89950,169282.1871,277060.62
3001,340500,326701.5677,374196.8
3002,319900,339662.0655,441421.38
3003,420000,390476.376,514938.34
3004,242500,264051.6395,311151.97
3005,613500,637382.058,580781.44
3006,380500,370748.6408,370359
3007,685000,896804.5545,763182.3
3008,400000,414150.9973,313963.06
3009,543000,491647.2496,639063.3
3010,317500,452188.0827,402289.56
3011,690000,557176.0441,518573.47
3012,271950,403228.1435,397289.1
3013,281000,236875.794,261173.38
3014,844000,932146.699,1079569.1
3015,400000,513768.5215,440140.5
3016,524950,647372.0199,596549.56
3017,234500,299019.3894,253433.23
3018,490000,423337.4979,369429.94
3019,2600000,1382841.485,1065429.2
3020,471000,462789.9325,562920.4
3021,435000,390826.0142,329390.66
3022,614000,616013.8282,893848.9
3023,444950,445551.942,636149.7
3024,268500,259317.0244,233146.56
3025,515999.97,605478.7196,550212.6
3026,229950,317543.7697,347340.34
3027,315000,357709.429,414673.75
3028,606000,595710.3962,468509.7
3029,189950,204972.1917,214227.69
3030,259999.98,309157.0138,385645.03
3031,343000,312975.9826,399628.7
3032,235000,354072.8174,433205.53
3033,347500,325771.4364,299654.25
3034,310000,307564.9318,381464.4
3035,246500,255283.9356,150299.7
3036,675000,861055.2928,672199.1
3037,417000,513389.5012,472030.88
3038,850000,883801.173,1419313.2
3039,453250,473758.0541,487774.72
3040,370000,363140.2216,342791.3
3041,400000,469574.5505,423731.16
3042,435000,481492.4944,312995.84
3043,1870000,1442882.074,1373397.1
3044,340000,398423.7788,356656.06
3045,345000,401746.1019,409183.97
3046,245000,337462.8882,379817.72
3047,445000,453994.5702,485403.4
3048,775000,784358.3743,782606.3
3049,475000,408938.2842,364228.38
3050,350000,422273.6838,453037.7
3051,186000,257656.4699,198816.22
3052,1170000,947909.9305,692160.7
3053,609500,615175.3093,534154.44
3054,259999.98,252304.8933,215579.58
3055,222000,225438.416,169938.64
3056,372000,377090.0081,417349.8
3057,635000,756797.0261,549155.4
3058,439000,444521.3117,509125.06
3059,430000,474047.3645,537127.1
3060,622500,619248.0395,600719.7
3061,110000,180968.6755,282266.3
3062,375000,229267.9859,286321.75
3063,250999.98,236862.5681,105191.01
3064,315000,316273.1478,365345.06
3065,290000,395233.6898,520663.1
3066,549000,571371.82,567895.8
3067,994000,903949.5364,774116.5
3068,575000,609934.583,719514.7
3069,1051000,902908.7154,1011021.9
3070,410000,531237.662,461474.6
3071,1085000,850249.5436,941200.25
3072,420000,509556.8848,487342.84
3073,300000,272502.1224,359244.1
3074,655000,457026.7094,379807.66
3075,250000,242384.1098,386709.44
3076,785950,968396.9511,804527.3
3077,375000,507390.8395,554900.06
3078,389000,377263.5659,395962.9
3079,518380,432115.8306,438118.22
3080,382000,407996.0706,415862.9
3081,420000,405742.5467,540960.7
3082,2400000,2634559.701,1902713.2
3083,1095000,1293084.81,1238145.8
3084,959000,920820.069,1001107.2
3085,1250000,851110.5314,854141.3
3086,457000,486389.0337,642125.9
3087,470000,560789.5274,479280.2
3088,2500000,1529207.257,1172396.2
3089,675000,725822.9293,656605.7
3090,501999.97,457933.3669,409908.34
3091,285000,375966.9787,445262.72
3092,326995,318048.5823,380344.28
3093,610360,535862.0287,592369.3
3094,401500,398592.2847,473925.84
3095,2575000,2270058.578,1425635.9
3096,682000,684318.0943,607023.94
3097,915000,858643.0077,853991.94
3098,380000,266849.6821,163226.53
3099,340000,331963.1984,377404.94
3100,218000,250449.5343,235758.47
3101,226740,231368.7839,168728.28
3102,616950,731659.5719,765541.25
3103,550000,615277.5806,524257.3
3104,470000,683368.4863,627111.5
3105,736000,634476.5985,535414.7
3106,608500,644456.2389,799514.56
3107,550000,662479.2091,888328.5
3108,470000,485854.0373,463602.72
3109,299000,309908.0709,347326.88
3110,630000,935182.2212,1181464.9
3111,280000,257631.3405,308673.97
3112,705000,467205.5454,488605.44
3113,548000,660653.312,436175.72
3114,250000,444221.1036,389023.78
3115,550000,346117.1068,390135.16
3116,423000,397537.5746,357915.94
3117,392500,374077.7533,309869.94
3118,1980000,2122865.487,1506652.9
3119,424950,448838.3068,607043.4
3120,287500,249995.3956,306193
3121,295000,433550.2773,362503.6
3122,220000,307712.4326,365342.1
3123,247500,419815.9221,394690.62
3124,254000.02,263409.8993,261367.14
3125,245500,250266.4348,315217.38
3126,331210,311700.5941,263161.25
3127,469000,456192.1791,495722.2
3128,339900,338911.6181,335183.97
3129,330675,386646.3331,476540.28
3130,290000,290812.3068,278556.28
3131,435000,648750.1516,676457.06
3132,680000,471512.2289,438930.75
3133,201700,192713.5704,123240.62
3134,530000,514068.8073,517772.56
3135,850000,1052167.129,1216649.8
3136,285000,311621.626,384702.25
3137,656000,518917.4098,472655.94
3138,307000,382484.4358,369907.62
3139,988000,1013644.741,1152388.6
3140,564450,484072.7501,696207.25
3141,300000,379278.2716,352474.22
3142,539000,477721.186,697672.9
3143,335000,488796.5556,515701.72
3144,1225000,1326244.488,892878.94
3145,329000,334761.1456,405174.38
3146,680000,569109.3977,483255.16
3147,426000,455452.8775,622914.06
3148,535100,526146.6457,649663.94
3149,283000,406591.2651,519031.28
3150,224000,248129.8625,212940.7
3151,1060000,1270919.079,1240780.8
3152,457500,396388.766,472556.47
3153,830000,929493.4906,1044631
3154,480000,503129.563,439102.78
3155,325000,355062.3325,419861.44
3156,484259,523843.8656,506290.7
3157,515000,691661.2216,608026.1
3158,600000,501336.9796,520969.75
3159,207000,199529.8773,146200.28
3160,187000,190331.6868,315801.9
3161,290000,236456.4708,296913.1
3162,585000,763879.7683,808734.56
3163,600000,655599.7021,778559.56
3164,305000,347046.1422,349669.94
3165,293000,243038.5778,279945.84
3166,240000,254648.0803,265476
3167,196900,229146.2725,280595.6
3168,2238890,1995451.053,2434211.2
3169,350000,352249.1841,456445.7
3170,489950,355069.6051,360652.16
3171,811000,778742.2165,796130.2
3172,510249.97,442878.0206,490786.2
3173,227500,216774.6456,231311.94
3174,295000,291227.9577,365604.22
3175,760000,789790.9964,670819.4
3176,3000000,2063808.853,1735305.1
3177,1062000,804530.7521,877564.2
3178,559000,495900.4594,576221
3179,610000,788281.7544,714248.56
3180,1728000,1561206.149,1147674.4
3181,2600000,1699209.362,1721630.8
3182,415000,500736.2929,422280.38
3183,467000,534445.5625,610532.7
3184,547500,543241.1645,710817.1
3185,257999.98,243548.145,319102.6
3186,210000,316158.2993,434043
3187,440000,515456.6035,445719.25
3188,605000,785698.7621,693136.56
3189,259950.02,213028.713,227104.38
3190,580000,830255.2197,903486.6
3191,400000,470317.6956,442897.44
3192,1095000,1144851.835,955686
3193,1940000,2043887.765,2560882.2
3194,450000,516571.1287,506989.78
3195,4000000,3398216.736,2610818.2
3196,203000,204320.2453,204330.61
3197,1135000,863359.0477,981796.25
3198,1237500,1421837.007,1705882.5
3199,336000,407823.174,426266.62
3200,494995,470324.0281,529363
3201,710000,794960.8116,707734.06
3202,524000,516272.7277,446843.97
3203,255000,253514.418,263384.94
3204,825000,777277.2805,544734.06
3205,275000,328787.8052,413919.62
3206,234000,247558.0493,174754.95
3207,640000,643187.0176,567469.25
3208,1110000,1294614.301,976617.7
3209,430000,412045.0355,396594.94
3210,335000,259713.7834,321315.47
3211,469000,451977.4514,528031.7
3212,555000,657687.9383,680388.5
3213,562000,510873.9659,628152.4
3214,228950,342403.1772,360606.3
3215,237500,194970.2736,118956.76
3216,994000,995855.0105,1052343.1
3217,616300,657384.1851,460454.6
3218,487000,442973.3096,551382.75
3219,810000,499407.5022,837822.56
3220,577000,570455.5131,602329.4
3221,422500,360317.867,357062.94
3222,279000,264893.3947,390353.2
3223,435000,410352.5168,411225.25
3224,335000,336064.0346,330181.2
3225,417000,503429.403,525040.6
3226,675000,754428.3817,631552.25
3227,298900,274580.1522,284522.28
3228,325900,347312.8267,351208.62
3229,484000,628728.4248,526932.9
3230,300000,331387.7397,322507.62
3231,1225000,1256039.256,1068463
3232,377500,415481.9822,580887.9
3233,373500,416998.3905,385548.12
3234,640000,692492.22,635360.3
3235,1190000,920209.8751,955395.94
3236,357000,330163.0744,302484.88
3237,738000,745333.6239,744639.56
3238,530000,569617.9797,423384.3
3239,215000,249149.8974,338669.66
3240,330000,318879.5021,339508.06
3241,375500,329653.6352,333222.5
3242,750000,513932.7266,697066.56
3243,145000,208190.1677,314754.44
3244,140000,194367.924,140770
3245,339999,401896.3699,515921.2
3246,311000,356702.5051,390256.6
3247,359950,353724.6345,460604.2
3248,399000,401914.1075,361816.75
3249,363000,365253.3041,487315.53
3250,485000,455716.6684,475573.78
3251,581000,640364.1128,455607.84
3252,442500,496921.38,450038.3
3253,751000,850743.6311,615786.44
3254,438000,500369.09,446686.38
3255,585000,648922.5861,744558.8
3256,400000,512927.7945,386828.84
3257,315000,445822.188,393974.3
3258,348125,319969.6779,429334.88
3259,554000,516411.6592,485441.56
3260,494000,618367.0829,533602.2
3261,435000,467115.7299,536831.9
3262,428000,300484.988,174019.17
3263,355000,359332.729,382318.75
3264,385000,418333.4064,538822.75
3265,1583000,1380463.804,1802070.1
3266,495000,392514.5678,487389.7
3267,464000,549284.3696,538731.44
3268,588000,521981.5071,556924.94
3269,640000,561801.8494,552459.4
3270,355000,309560.8494,349845.53
3271,405000,374952.7084,362208.97
3272,344950,436246.6759,620790.7
3273,429950,353962.1809,478046.6
3274,1450000,1136545.238,1405112.2
3275,2280000,5448289.431,4528038.5
3276,460000,450983.8317,509517.72
3277,240415,217624.8355,196800.52
3278,499990,510240.6753,461313.78
3279,360000,334124.1107,383230.38
3280,1190000,807370.3451,716660.1
3281,299500,335871.2431,242245.19
3282,128000.01,192320.8325,158303.52
3283,745000,950534.832,1168736.9
3284,614905,534867.9461,741990.2
3285,361500,348820.9803,358834.7
3286,605000,696918.2654,690619.25
3287,358000,343813.2482,254065.45
3288,345000,303919.0099,322767.2
3289,1425000,2146599.136,1820668.9
3290,225500,297423.5168,275248.06
3291,307000,292267.1214,236379.11
3292,240000,264154.1416,332289.03
3293,955000,812730.5841,571152.06
3294,438000,402730.1434,471418.38
3295,700000,753540.3331,455535
3296,485000,586492.4764,908664.56
3297,290000,411491.9397,454436.2
3298,275000,323892.6006,480243.03
3299,293000,278873.8399,308150.88
3300,395000,442596.488,458203.03
3301,775000,727184.0653,1114786.9
3302,506500,443957.6382,543225.3
3303,735000,629523.3697,890612.8
3304,825000,815892.1969,614556.44
3305,450000,466315.9261,403274.25
3306,618000,527330.4443,431358.34
3307,1250000,1012100.942,924304.6
3308,1237500,1419705.739,1531246.1
3309,950000,893104.0475,1019272.7
3310,729000,704582.0721,631949.75
3311,505000,370098.2008,489332.3
3312,1200000,1030670.699,909032.44
3313,300000,271709.6101,250455.73
3314,554950,509081.9926,714578.1
3315,712000,722757.1487,767086.75
3316,1680000,2624835.206,2435408
3317,489500,523344.1208,704357.7
3318,250000,383743.9598,381463.66
3319,400000,393723.1474,317188.1
3320,287000,293577.042,225366.42
3321,333700,362183.7374,401353.34
3322,500000,536692.7303,436265.34
3323,735000,751508.3642,800909.44
3324,353500,311792.9907,323031
3325,347500,392632.2332,438624.8
3326,1266520,1309451.461,882236.06
3327,385000,418123.9538,435370.8
3328,330000,347913.3523,314757.8
3329,256500,320248.083,296512.78
3330,385000,378319.4582,380348.38
3331,530000,542935.9863,572652.6
3332,259999.98,327272.8683,294801.66
3333,240000,218732.1456,188208.39
3334,243500,277925.2558,219132.08
3335,998000,855797.082,1133567.1
3336,696000,723040.4205,709696.7
3337,610000,547559.8672,777998.06
3338,817500,950197.1735,1017951.75
3339,449000,520693.7793,439851.53
